Date,Category,Region,Sales,Units,Returns,Month,Profit
2025-01-08 03:19:49.303520,Toys,North,2755,29,1,2025-01,429
2025-01-08 03:19:49.303520,Toys,South,5064,230,10,2025-01,1285
2025-01-08 03:19:49.303520,Toys,East,2739,42,2,2025-01,927
2025-01-08 03:19:49.303520,Toys,West,5560,129,9,2025-01,1767
2025-01-09 03:19:49.303520,Electronics,North,3624,36,1,2025-01,1007
2025-01-09 03:19:49.303520,Electronics,South,5206,108,5,2025-01,974
2025-01-09 03:19:49.303520,Electronics,East,4593,47,2,2025-01,1487
2025-01-09 03:19:49.303520,Electronics,West,2289,23,0,2025-01,688
2025-01-09 03:19:49.303520,Clothing,North,2455,28,2,2025-01,499
2025-01-09 03:19:49.303520,Clothing,South,5641,125,9,2025-01,1754
2025-01-09 03:19:49.303520,Clothing,East,2046,32,1,2025-01,665
2025-01-09 03:19:49.303520,Clothing,West,6085,135,6,2025-01,1762
2025-01-09 03:19:49.303520,Home & Garden,North,6323,301,8,2025-01,1075
2025-01-09 03:19:49.303520,Home & Garden,South,3909,60,3,2025-01,1355
2025-01-09 03:19:49.303520,Home & Garden,East,5687,58,3,2025-01,939
2025-01-09 03:19:49.303520,Home & Garden,West,4898,77,4,2025-01,1375
2025-01-09 03:19:49.303520,Books,North,2449,66,2,2025-01,421
2025-01-09 03:19:49.303520,Books,South,2072,29,0,2025-01,686
2025-01-09 03:19:49.303520,Books,East,2229,48,3,2025-01,490
2025-01-09 03:19:49.303520,Books,West,4817,71,2,2025-01,1215
2025-01-09 03:19:49.303520,Sports,North,4956,56,3,2025-01,920
2025-01-09 03:19:49.303520,Sports,South,4681,167,9,2025-01,1213
2025-01-09 03:19:49.303520,Sports,East,4174,45,1,2025-01,1409
2025-01-09 03:19:49.303520,Sports,West,4377,76,5,2025-01,1445
2025-01-09 03:19:49.303520,Toys,North,1988,60,3,2025-01,323
2025-01-09 03:19:49.303520,Toys,South,4327,81,1,2025-01,976
2025-01-09 03:19:49.303520,Toys,East,2654,132,7,2025-01,540
2025-01-09 03:19:49.303520,Toys,West,2383,39,1,2025-01,586
2025-01-10 03:19:49.303520,Electronics,North,4403,50,1,2025-01,1394
2025-01-10 03:19:49.303520,Electronics,South,5201,55,3,2025-01,1548
2025-01-10 03:19:49.303520,Electronics,East,2282,30,1,2025-01,499
2025-01-10 03:19:49.303520,Electronics,West,3825,182,9,2025-01,866
2025-01-10 03:19:49.303520,Clothing,North,3849,142,9,2025-01,1080
2025-01-10 03:19:49.303520,Clothing,South,2509,26,1,2025-01,473
2025-01-10 03:19:49.303520,Clothing,East,1874,46,1,2025-01,319
2025-01-10 03:19:49.303520,Clothing,West,2209,38,2,2025-01,438
2025-01-10 03:19:49.303520,Home & Garden,North,3837,67,4,2025-01,670
2025-01-10 03:19:49.303520,Home & Garden,South,5754,91,3,2025-01,1268
2025-01-10 03:19:49.303520,Home & Garden,East,4654,108,4,2025-01,1570
2025-01-10 03:19:49.303520,Home & Garden,West,5339,58,2,2025-01,929
2025-01-10 03:19:49.303520,Books,North,1353,26,1,2025-01,424
2025-01-10 03:19:49.303520,Books,South,5043,66,3,2025-01,1295
2025-01-10 03:19:49.303520,Books,East,3605,50,2,2025-01,997
2025-01-10 03:19:49.303520,Books,West,3431,76,3,2025-01,631
2025-01-10 03:19:49.303520,Sports,North,4766,226,8,2025-01,859
2025-01-10 03:19:49.303520,Sports,South,4654,86,6,2025-01,849
2025-01-10 03:19:49.303520,Sports,East,4109,45,1,2025-01,1164
2025-01-10 03:19:49.303520,Sports,West,6114,84,2,2025-01,1831
2025-01-10 03:19:49.303520,Toys,North,2756,86,5,2025-01,920
2025-01-10 03:19:49.303520,Toys,South,7249,118,6,2025-01,1664
2025-01-10 03:19:49.303520,Toys,East,2248,30,0,2025-01,544
2025-01-10 03:19:49.303520,Toys,West,3832,89,4,2025-01,934
2025-01-11 03:19:49.303520,Electronics,North,3431,142,4,2025-01,699
2025-01-11 03:19:49.303520,Electronics,South,5216,163,6,2025-01,1124
2025-01-11 03:19:49.303520,Electronics,East,3357,35,2,2025-01,1072
2025-01-11 03:19:49.303520,Electronics,West,3682,78,4,2025-01,805
2025-01-11 03:19:49.303520,Clothing,North,4141,159,12,2025-01,1340
2025-01-11 03:19:49.303520,Clothing,South,5228,55,1,2025-01,1103
2025-01-11 03:19:49.303520,Clothing,East,3300,97,7,2025-01,719
2025-01-11 03:19:49.303520,Clothing,West,3834,40,2,2025-01,1004
2025-01-11 03:19:49.303520,Home & Garden,North,4412,129,4,2025-01,752
2025-01-11 03:19:49.303520,Home & Garden,South,4095,157,10,2025-01,1369
2025-01-11 03:19:49.303520,Home & Garden,East,2848,32,1,2025-01,894
2025-01-11 03:19:49.303520,Home & Garden,West,3304,73,5,2025-01,938
2025-01-11 03:19:49.303520,Books,North,5531,93,3,2025-01,1922
2025-01-11 03:19:49.303520,Books,South,3657,104,4,2025-01,560
2025-01-11 03:19:49.303520,Books,East,3072,42,1,2025-01,713
2025-01-11 03:19:49.303520,Books,West,3369,108,4,2025-01,1083
2025-01-11 03:19:49.303520,Sports,North,2663,36,2,2025-01,630
2025-01-11 03:19:49.303520,Sports,South,2116,24,1,2025-01,319
2025-01-11 03:19:49.303520,Sports,East,4726,77,3,2025-01,858
2025-01-11 03:19:49.303520,Sports,West,3893,74,2,2025-01,921
2025-01-11 03:19:49.303520,Toys,North,5452,95,3,2025-01,1546
2025-01-11 03:19:49.303520,Toys,South,1903,26,0,2025-01,347
2025-01-11 03:19:49.303520,Toys,East,3331,35,1,2025-01,798
2025-01-11 03:19:49.303520,Toys,West,1892,22,1,2025-01,288
2025-01-12 03:19:49.303520,Electronics,North,2983,30,1,2025-01,732
2025-01-12 03:19:49.303520,Electronics,South,4938,77,2,2025-01,1625
2025-01-12 03:19:49.303520,Electronics,East,4967,85,5,2025-01,1337
2025-01-12 03:19:49.303520,Electronics,West,4900,90,4,2025-01,1166
2025-01-12 03:19:49.303520,Clothing,North,5972,104,7,2025-01,1089
2025-01-12 03:19:49.303520,Clothing,South,4644,68,2,2025-01,884
2025-01-12 03:19:49.303520,Clothing,East,2702,54,3,2025-01,446
2025-01-12 03:19:49.303520,Clothing,West,4597,65,3,2025-01,1372
2025-01-12 03:19:49.303520,Home & Garden,North,4703,61,4,2025-01,778
2025-01-12 03:19:49.303520,Home & Garden,South,4691,101,4,2025-01,1063
2025-01-12 03:19:49.303520,Home & Garden,East,2836,32,1,2025-01,850
2025-01-12 03:19:49.303520,Home & Garden,West,3956,58,1,2025-01,1157
2025-01-12 03:19:49.303520,Books,North,3976,79,2,2025-01,1055
2025-01-12 03:19:49.303520,Books,South,5197,72,1,2025-01,1373
2025-01-12 03:19:49.303520,Books,East,4193,42,2,2025-01,704
2025-01-12 03:19:49.303520,Books,West,4313,44,2,2025-01,797
2025-01-12 03:19:49.303520,Sports,North,1884,26,2,2025-01,484
2025-01-12 03:19:49.303520,Sports,South,5237,201,4,2025-01,1150
2025-01-12 03:19:49.303520,Sports,East,3359,38,0,2025-01,516
2025-01-12 03:19:49.303520,Sports,West,4941,81,3,2025-01,1529
2025-01-12 03:19:49.303520,Toys,North,2170,27,1,2025-01,609
2025-01-12 03:19:49.303520,Toys,South,5953,220,6,2025-01,1280
2025-01-12 03:19:49.303520,Toys,East,2446,35,0,2025-01,414
2025-01-12 03:19:49.303520,Toys,West,1765,22,0,2025-01,473
2025-01-13 03:19:49.303520,Electronics,North,4863,78,1,2025-01,1068
2025-01-13 03:19:49.303520,Electronics,South,5488,79,1,2025-01,1103
2025-01-13 03:19:49.303520,Electronics,East,4485,72,3,2025-01,1319
2025-01-13 03:19:49.303520,Electronics,West,4387,151,7,2025-01,945
2025-01-13 03:19:49.303520,Clothing,North,3694,92,7,2025-01,654
2025-01-13 03:19:49.303520,Clothing,South,2446,32,2,2025-01,602
2025-01-13 03:19:49.303520,Clothing,East,4572,97,3,2025-01,1443
2025-01-13 03:19:49.303520,Clothing,West,3626,98,3,2025-01,1160
2025-01-13 03:19:49.303520,Home & Garden,North,2741,32,1,2025-01,876
2025-01-13 03:19:49.303520,Home & Garden,South,4711,117,5,2025-01,1103
2025-01-13 03:19:49.303520,Home & Garden,East,2448,33,0,2025-01,754
2025-01-13 03:19:49.303520,Home & Garden,West,4144,55,4,2025-01,1326
2025-01-13 03:19:49.303520,Books,North,3275,35,0,2025-01,792
2025-01-13 03:19:49.303520,Books,South,3020,79,6,2025-01,645
2025-01-13 03:19:49.303520,Books,East,6951,89,4,2025-01,2018
2025-01-13 03:19:49.303520,Books,West,3662,79,2,2025-01,1211
2025-01-13 03:19:49.303520,Sports,North,3121,35,2,2025-01,1074
2025-01-13 03:19:49.303520,Sports,South,3810,42,2,2025-01,792
2025-01-13 03:19:49.303520,Sports,East,5360,60,3,2025-01,1829
2025-01-13 03:19:49.303520,Sports,West,2930,94,2,2025-01,732
2025-01-13 03:19:49.303520,Toys,North,2491,124,5,2025-01,526
2025-01-13 03:19:49.303520,Toys,South,4551,162,10,2025-01,1582
2025-01-13 03:19:49.303520,Toys,East,3007,65,2,2025-01,978
2025-01-13 03:19:49.303520,Toys,West,2048,52,1,2025-01,590
2025-01-14 03:19:49.303520,Electronics,North,4081,52,1,2025-01,1342
2025-01-14 03:19:49.303520,Electronics,South,2499,67,4,2025-01,715
2025-01-14 03:19:49.303520,Electronics,East,6546,112,8,2025-01,1558
2025-01-14 03:19:49.303520,Electronics,West,3220,51,2,2025-01,1093
2025-01-14 03:19:49.303520,Clothing,North,3094,83,2,2025-01,1060
2025-01-14 03:19:49.303520,Clothing,South,4700,167,12,2025-01,1000
2025-01-14 03:19:49.303520,Clothing,East,4679,194,9,2025-01,1033
2025-01-14 03:19:49.303520,Clothing,West,3729,162,11,2025-01,844
2025-01-14 03:19:49.303520,Home & Garden,North,2025,20,1,2025-01,636
2025-01-14 03:19:49.303520,Home & Garden,South,5061,75,4,2025-01,1559
2025-01-14 03:19:49.303520,Home & Garden,East,4941,159,12,2025-01,1712
2025-01-14 03:19:49.303520,Home & Garden,West,3351,48,0,2025-01,814
2025-01-14 03:19:49.303520,Books,North,4403,47,2,2025-01,1309
2025-01-14 03:19:49.303520,Books,South,3323,92,3,2025-01,1067
2025-01-14 03:19:49.303520,Books,East,2287,43,1,2025-01,444
2025-01-14 03:19:49.303520,Books,West,4370,68,4,2025-01,1197
2025-01-14 03:19:49.303520,Sports,North,6778,76,5,2025-01,1759
2025-01-14 03:19:49.303520,Sports,South,3000,34,2,2025-01,895
2025-01-14 03:19:49.303520,Sports,East,5651,217,7,2025-01,1633
2025-01-14 03:19:49.303520,Sports,West,5354,232,5,2025-01,1673
2025-01-14 03:19:49.303520,Toys,North,4284,48,3,2025-01,909
2025-01-14 03:19:49.303520,Toys,South,5646,58,2,2025-01,1091
2025-01-14 03:19:49.303520,Toys,East,3876,65,4,2025-01,1205
2025-01-14 03:19:49.303520,Toys,West,3807,50,2,2025-01,845
2025-01-15 03:19:49.303520,Electronics,North,5498,171,7,2025-01,1140
2025-01-15 03:19:49.303520,Electronics,South,3642,66,2,2025-01,791
2025-01-15 03:19:49.303520,Electronics,East,2024,32,2,2025-01,330
2025-01-15 03:19:49.303520,Electronics,West,4955,66,4,2025-01,1509
2025-01-15 03:19:49.303520,Clothing,North,6384,110,2,2025-01,1870
2025-01-15 03:19:49.303520,Clothing,South,3667,50,2,2025-01,955
2025-01-15 03:19:49.303520,Clothing,East,3779,59,1,2025-01,1108
2025-01-15 03:19:49.303520,Clothing,West,6757,281,14,2025-01,1517
2025-01-15 03:19:49.303520,Home & Garden,North,4022,75,3,2025-01,840
2025-01-15 03:19:49.303520,Home & Garden,South,5087,54,2,2025-01,1640
2025-01-15 03:19:49.303520,Home & Garden,East,2884,29,1,2025-01,676
2025-01-15 03:19:49.303520,Home & Garden,West,4854,83,6,2025-01,918
2025-01-15 03:19:49.303520,Books,North,4210,47,1,2025-01,1262
2025-01-15 03:19:49.303520,Books,South,3848,39,2,2025-01,835
2025-01-15 03:19:49.303520,Books,East,6749,129,6,2025-01,1298
2025-01-15 03:19:49.303520,Books,West,5328,222,4,2025-01,828
2025-01-15 03:19:49.303520,Sports,North,2260,23,0,2025-01,777
2025-01-15 03:19:49.303520,Sports,South,4751,75,5,2025-01,1156
2025-01-15 03:19:49.303520,Sports,East,4387,93,4,2025-01,799
2025-01-15 03:19:49.303520,Sports,West,3505,58,2,2025-01,1056
2025-01-15 03:19:49.303520,Toys,North,4324,67,4,2025-01,1416
2025-01-15 03:19:49.303520,Toys,South,5460,70,4,2025-01,1395
2025-01-15 03:19:49.303520,Toys,East,5709,79,2,2025-01,888
2025-01-15 03:19:49.303520,Toys,West,4317,59,4,2025-01,962
2025-01-16 03:19:49.303520,Electronics,North,5613,67,2,2025-01,1114
2025-01-16 03:19:49.303520,Electronics,South,2799,39,1,2025-01,776
2025-01-16 03:19:49.303520,Electronics,East,4520,150,3,2025-01,1147
2025-01-16 03:19:49.303520,Electronics,West,3012,32,2,2025-01,666
2025-01-16 03:19:49.303520,Clothing,North,3227,37,0,2025-01,902
2025-01-16 03:19:49.303520,Clothing,South,2637,31,1,2025-01,703
2025-01-16 03:19:49.303520,Clothing,East,5329,61,1,2025-01,1765
2025-01-16 03:19:49.303520,Clothing,West,6422,77,5,2025-01,1729
2025-01-16 03:19:49.303520,Home & Garden,North,4324,54,4,2025-01,1087
2025-01-16 03:19:49.303520,Home & Garden,South,3965,41,1,2025-01,1247
2025-01-16 03:19:49.303520,Home & Garden,East,3986,49,3,2025-01,759
2025-01-16 03:19:49.303520,Home & Garden,West,4337,96,3,2025-01,861
2025-01-16 03:19:49.303520,Books,North,3463,98,5,2025-01,1062
2025-01-16 03:19:49.303520,Books,South,3125,47,3,2025-01,745
2025-01-16 03:19:49.303520,Books,East,2914,34,2,2025-01,675
2025-01-16 03:19:49.303520,Books,West,5964,77,4,2025-01,1952
2025-01-16 03:19:49.303520,Sports,North,2542,30,1,2025-01,691
2025-01-16 03:19:49.303520,Sports,South,1439,17,0,2025-01,446
2025-01-16 03:19:49.303520,Sports,East,1308,46,1,2025-01,408
2025-01-16 03:19:49.303520,Sports,West,3337,115,6,2025-01,580
2025-01-16 03:19:49.303520,Toys,North,5572,99,2,2025-01,1564
2025-01-16 03:19:49.303520,Toys,South,3603,60,4,2025-01,1226
2025-01-16 03:19:49.303520,Toys,East,2382,47,3,2025-01,585
2025-01-16 03:19:49.303520,Toys,West,4333,47,1,2025-01,1284
2025-01-17 03:19:49.303520,Electronics,North,3014,33,2,2025-01,793
2025-01-17 03:19:49.303520,Electronics,South,6198,101,3,2025-01,1183
2025-01-17 03:19:49.303520,Electronics,East,3206,37,2,2025-01,606
2025-01-17 03:19:49.303520,Electronics,West,3398,73,5,2025-01,804
2025-01-17 03:19:49.303520,Clothing,North,3855,44,2,2025-01,950
2025-01-17 03:19:49.303520,Clothing,South,2439,27,1,2025-01,611
2025-01-17 03:19:49.303520,Clothing,East,3286,34,2,2025-01,1120
2025-01-17 03:19:49.303520,Clothing,West,4747,110,4,2025-01,807
2025-01-17 03:19:49.303520,Home & Garden,North,4639,210,13,2025-01,1048
2025-01-17 03:19:49.303520,Home & Garden,South,3223,38,1,2025-01,815
2025-01-17 03:19:49.303520,Home & Garden,East,5861,63,4,2025-01,2008
2025-01-17 03:19:49.303520,Home & Garden,West,4620,46,1,2025-01,1158
2025-01-17 03:19:49.303520,Books,North,5062,144,7,2025-01,1544
2025-01-17 03:19:49.303520,Books,South,4178,49,3,2025-01,1252
2025-01-17 03:19:49.303520,Books,East,1320,19,1,2025-01,347
2025-01-17 03:19:49.303520,Books,West,3785,56,3,2025-01,666
2025-01-17 03:19:49.303520,Sports,North,2376,60,2,2025-01,460
2025-01-17 03:19:49.303520,Sports,South,2986,58,3,2025-01,591
2025-01-17 03:19:49.303520,Sports,East,4723,96,2,2025-01,744
2025-01-17 03:19:49.303520,Sports,West,4051,54,1,2025-01,914
2025-01-17 03:19:49.303520,Toys,North,3397,48,1,2025-01,924
2025-01-17 03:19:49.303520,Toys,South,2673,37,1,2025-01,478
2025-01-17 03:19:49.303520,Toys,East,4827,117,3,2025-01,893
2025-01-17 03:19:49.303520,Toys,West,3043,48,2,2025-01,886
2025-01-18 03:19:49.303520,Electronics,North,4345,47,2,2025-01,798
2025-01-18 03:19:49.303520,Electronics,South,3269,155,9,2025-01,578
2025-01-18 03:19:49.303520,Electronics,East,3257,42,2,2025-01,1125
2025-01-18 03:19:49.303520,Electronics,West,4417,63,4,2025-01,675
2025-01-18 03:19:49.303520,Clothing,North,3054,87,4,2025-01,656
2025-01-18 03:19:49.303520,Clothing,South,2392,92,3,2025-01,375
2025-01-18 03:19:49.303520,Clothing,East,3617,70,5,2025-01,1148
2025-01-18 03:19:49.303520,Clothing,West,3533,40,2,2025-01,942
2025-01-18 03:19:49.303520,Home & Garden,North,5528,149,5,2025-01,882
2025-01-18 03:19:49.303520,Home & Garden,South,5938,123,7,2025-01,1621
2025-01-18 03:19:49.303520,Home & Garden,East,3889,63,1,2025-01,679
2025-01-18 03:19:49.303520,Home & Garden,West,5435,236,13,2025-01,1354
2025-01-18 03:19:49.303520,Books,North,3428,53,2,2025-01,973
2025-01-18 03:19:49.303520,Books,South,5143,131,9,2025-01,924
2025-01-18 03:19:49.303520,Books,East,5945,83,6,2025-01,1482
2025-01-18 03:19:49.303520,Books,West,2441,101,2,2025-01,589
2025-01-18 03:19:49.303520,Sports,North,2720,52,1,2025-01,906
2025-01-18 03:19:49.303520,Sports,South,2499,26,1,2025-01,872
2025-01-18 03:19:49.303520,Sports,East,2146,47,2,2025-01,602
2025-01-18 03:19:49.303520,Sports,West,2451,37,1,2025-01,786
2025-01-18 03:19:49.303520,Toys,North,5526,69,1,2025-01,1543
2025-01-18 03:19:49.303520,Toys,South,2634,31,1,2025-01,856
2025-01-18 03:19:49.303520,Toys,East,2091,23,1,2025-01,494
2025-01-18 03:19:49.303520,Toys,West,5299,56,3,2025-01,1439
2025-01-19 03:19:49.303520,Electronics,North,3388,69,1,2025-01,1080
2025-01-19 03:19:49.303520,Electronics,South,3176,42,1,2025-01,1059
2025-01-19 03:19:49.303520,Electronics,East,4267,59,2,2025-01,661
2025-01-19 03:19:49.303520,Electronics,West,4237,55,4,2025-01,723
2025-01-19 03:19:49.303520,Clothing,North,5684,153,4,2025-01,1911
2025-01-19 03:19:49.303520,Clothing,South,1933,27,0,2025-01,509
2025-01-19 03:19:49.303520,Clothing,East,2139,43,2,2025-01,744
2025-01-19 03:19:49.303520,Clothing,West,2017,21,0,2025-01,622
2025-01-19 03:19:49.303520,Home & Garden,North,5483,55,1,2025-01,1719
2025-01-19 03:19:49.303520,Home & Garden,South,4833,105,2,2025-01,1098
2025-01-19 03:19:49.303520,Home & Garden,East,4639,67,1,2025-01,934
2025-01-19 03:19:49.303520,Home & Garden,West,913,11,0,2025-01,246
2025-01-19 03:19:49.303520,Books,North,1841,43,1,2025-01,599
2025-01-19 03:19:49.303520,Books,South,6377,205,8,2025-01,1882
2025-01-19 03:19:49.303520,Books,East,4758,105,5,2025-01,1163
2025-01-19 03:19:49.303520,Books,West,5291,165,3,2025-01,1590
2025-01-19 03:19:49.303520,Sports,North,3359,68,5,2025-01,967
2025-01-19 03:19:49.303520,Sports,South,4387,75,3,2025-01,1459
2025-01-19 03:19:49.303520,Sports,East,5152,206,14,2025-01,1044
2025-01-19 03:19:49.303520,Sports,West,2437,65,3,2025-01,423
2025-01-19 03:19:49.303520,Toys,North,2792,34,1,2025-01,681
2025-01-19 03:19:49.303520,Toys,South,4276,44,1,2025-01,950
2025-01-19 03:19:49.303520,Toys,East,3202,97,5,2025-01,1104
2025-01-19 03:19:49.303520,Toys,West,3731,55,2,2025-01,565
2025-01-20 03:19:49.303520,Electronics,North,2973,102,6,2025-01,1000
2025-01-20 03:19:49.303520,Electronics,South,2696,96,2,2025-01,919
2025-01-20 03:19:49.303520,Electronics,East,2800,35,2,2025-01,448
2025-01-20 03:19:49.303520,Electronics,West,5528,66,3,2025-01,1812
2025-01-20 03:19:49.303520,Clothing,North,3549,37,2,2025-01,866
2025-01-20 03:19:49.303520,Clothing,South,4442,51,3,2025-01,1346
2025-01-20 03:19:49.303520,Clothing,East,5238,93,3,2025-01,868
2025-01-20 03:19:49.303520,Clothing,West,4583,106,4,2025-01,1562
2025-01-20 03:19:49.303520,Home & Garden,North,2619,77,3,2025-01,711
2025-01-20 03:19:49.303520,Home & Garden,South,5174,83,3,2025-01,1706
2025-01-20 03:19:49.303520,Home & Garden,East,2752,64,1,2025-01,783
2025-01-20 03:19:49.303520,Home & Garden,West,4811,96,6,2025-01,1238
2025-01-20 03:19:49.303520,Books,North,6086,164,6,2025-01,1122
2025-01-20 03:19:49.303520,Books,South,5292,132,9,2025-01,982
2025-01-20 03:19:49.303520,Books,East,3454,54,2,2025-01,844
2025-01-20 03:19:49.303520,Books,West,5602,155,11,2025-01,1815
2025-01-20 03:19:49.303520,Sports,North,2172,22,0,2025-01,375
2025-01-20 03:19:49.303520,Sports,South,4095,83,2,2025-01,1431
2025-01-20 03:19:49.303520,Sports,East,3236,62,2,2025-01,1052
2025-01-20 03:19:49.303520,Sports,West,4721,84,6,2025-01,1078
2025-01-20 03:19:49.303520,Toys,North,1244,27,2,2025-01,249
2025-01-20 03:19:49.303520,Toys,South,2944,73,2,2025-01,984
2025-01-20 03:19:49.303520,Toys,East,3788,47,1,2025-01,661
2025-01-20 03:19:49.303520,Toys,West,5154,117,5,2025-01,1131
2025-01-21 03:19:49.303520,Electronics,North,4724,54,3,2025-01,787
2025-01-21 03:19:49.303520,Electronics,South,2360,98,7,2025-01,804
2025-01-21 03:19:49.303520,Electronics,East,5676,105,5,2025-01,1552
2025-01-21 03:19:49.303520,Electronics,West,4479,109,3,2025-01,972
2025-01-21 03:19:49.303520,Clothing,North,3029,42,3,2025-01,621
2025-01-21 03:19:49.303520,Clothing,South,2389,45,1,2025-01,570
2025-01-21 03:19:49.303520,Clothing,East,4552,47,1,2025-01,765
2025-01-21 03:19:49.303520,Clothing,West,2897,44,3,2025-01,949
2025-01-21 03:19:49.303520,Home & Garden,North,6203,221,5,2025-01,1564
2025-01-21 03:19:49.303520,Home & Garden,South,4406,63,3,2025-01,1299
2025-01-21 03:19:49.303520,Home & Garden,East,4772,58,2,2025-01,938
2025-01-21 03:19:49.303520,Home & Garden,West,5649,94,6,2025-01,1416
2025-01-21 03:19:49.303520,Books,North,2553,72,3,2025-01,490
2025-01-21 03:19:49.303520,Books,South,4719,98,6,2025-01,1478
2025-01-21 03:19:49.303520,Books,East,4518,112,8,2025-01,1378
2025-01-21 03:19:49.303520,Books,West,4252,55,2,2025-01,763
2025-01-21 03:19:49.303520,Sports,North,5576,74,3,2025-01,919
2025-01-21 03:19:49.303520,Sports,South,5997,74,5,2025-01,1888
2025-01-21 03:19:49.303520,Sports,East,6956,136,6,2025-01,1195
2025-01-21 03:19:49.303520,Sports,West,4796,126,4,2025-01,1245
2025-01-21 03:19:49.303520,Toys,North,3385,76,2,2025-01,869
2025-01-21 03:19:49.303520,Toys,South,4494,149,5,2025-01,856
2025-01-21 03:19:49.303520,Toys,East,5262,53,3,2025-01,1411
2025-01-21 03:19:49.303520,Toys,West,5255,150,7,2025-01,1316
2025-01-22 03:19:49.303520,Electronics,North,3122,50,2,2025-01,786
2025-01-22 03:19:49.303520,Electronics,South,3284,64,2,2025-01,728
2025-01-22 03:19:49.303520,Electronics,East,3018,41,0,2025-01,958
2025-01-22 03:19:49.303520,Electronics,West,2666,29,1,2025-01,444
2025-01-22 03:19:49.303520,Clothing,North,5025,76,1,2025-01,1194
2025-01-22 03:19:49.303520,Clothing,South,5328,161,9,2025-01,1076
2025-01-22 03:19:49.303520,Clothing,East,6524,83,6,2025-01,2085
2025-01-22 03:19:49.303520,Clothing,West,4309,119,6,2025-01,840
2025-01-22 03:19:49.303520,Home & Garden,North,5912,159,11,2025-01,1793
2025-01-22 03:19:49.303520,Home & Garden,South,2118,25,0,2025-01,576
